safety_margin,perturbations,probe_steps,estimator_method,L_pred,L_actual,bound_holds,max_bound_ratio,final_bound_ratio,predicted_dangerous,actual_dangerous,false_negative,false_positive,runtime_seconds
1.25,5,1,clean_state_L,0.9605338258662478,0.9938105561960218,False,50.97064978625854,30.136593702038695,False,True,True,False,0.0027300000001559965
1.25,5,1,rewritten_state_L,0.9090368404004796,0.9938105561960218,False,7450.957587610711,7450.957587610711,False,True,True,False,0.0023910999998406623
1.25,5,1,max_clean_rewritten_L,0.9605338258662478,0.9938105561960218,False,50.97064978625854,30.136593702038695,False,True,True,False,0.005121099999996659
1.25,5,1,longer_horizon_L,1.1195519620603498,0.9938105561960218,True,0.9999999068677404,6.697843060731639e-06,True,True,False,False,0.019080200000644254
1.5,5,1,clean_state_L,1.1526405910394975,0.9938105561960218,True,0.9999999068677404,3.6388952852291197e-07,True,True,False,False,0.0027300000001559965
1.5,5,1,rewritten_state_L,1.0908442084805756,0.9938105561960218,True,0.9999999068677404,8.99678799272017e-05,True,True,False,False,0.0023910999998406623
1.5,5,1,max_clean_rewritten_L,1.1526405910394975,0.9938105561960218,True,0.9999999068677404,3.6388952852291197e-07,True,True,False,False,0.005121099999996659
1.5,5,1,longer_horizon_L,1.3434623544724198,0.9938105561960218,True,0.9999999068677404,8.087426792780623e-14,True,True,False,False,0.019080200000644254
1.0,5,3,clean_state_L,0.8503468138181299,0.9938105561960218,False,5898636.443087523,5898636.443087523,False,True,True,False,0.005738799999562616
1.0,5,3,rewritten_state_L,0.8799200082527167,0.9938105561960218,False,193215.15902468245,193215.15902468245,False,True,True,False,0.006411899999875459
1.0,5,3,max_clean_rewritten_L,0.8799200082527167,0.9938105561960218,False,193215.15902468245,193215.15902468245,False,True,True,False,0.012150699999438075
1.0,5,3,longer_horizon_L,0.917172942866759,0.9938105561960218,False,3056.589220255942,3056.589220255942,False,True,True,False,0.022836999999526597
1.03,5,3,clean_state_L,0.8758572182326738,0.9938105561960218,False,306922.80537778034,306922.80537778034,False,True,True,False,0.005738799999562616
1.03,5,3,rewritten_state_L,0.9063176085002982,0.9938105561960218,False,10053.533426163956,10053.533426163956,False,True,True,False,0.006411899999875459
1.03,5,3,max_clean_rewritten_L,0.9063176085002982,0.9938105561960218,False,10053.533426163956,10053.533426163956,False,True,True,False,0.012150699999438075
1.03,5,3,longer_horizon_L,0.9446881311527617,0.9938105561960218,False,192.86637818037414,159.04301738545334,False,True,True,False,0.022836999999526597
1.08,5,3,clean_state_L,0.9183745589235804,0.9938105561960218,False,2681.489378032892,2681.489378032892,False,True,True,False,0.005738799999562616
1.08,5,3,rewritten_state_L,0.950313608912934,0.9938105561960218,False,119.94367690315948,87.8346040815554,False,True,True,False,0.006411899999875459
1.08,5,3,max_clean_rewritten_L,0.950313608912934,0.9938105561960218,False,119.94367690315948,87.8346040815554,False,True,True,False,0.012150699999438075
1.08,5,3,longer_horizon_L,0.9905467782960998,0.9938105561960218,False,5.31999023005813,1.3895095258381458,False,True,True,False,0.022836999999526597
1.15,5,3,clean_state_L,0.9778988358908494,0.9938105561960218,False,13.07931745303642,5.023051076839811,False,True,True,False,0.005738799999562616
1.15,5,3,rewritten_state_L,1.011908009490624,0.9938105561960218,False,1.1993694339752798,0.1645345703137967,True,True,False,False,0.006411899999875459
1.15,5,3,max_clean_rewritten_L,1.011908009490624,0.9938105561960218,False,1.1993694339752798,0.1645345703137967,True,True,False,False,0.012150699999438075
1.15,5,3,longer_horizon_L,1.0547488842967727,0.9938105561960218,True,0.9999999068677404,0.0026028733797038715,True,True,False,False,0.022836999999526597
1.25,5,3,clean_state_L,1.0629335172726624,0.9938105561960218,True,0.9999999068677404,0.0012015734645886996,True,True,False,False,0.005738799999562616
1.25,5,3,rewritten_state_L,1.0999000103158958,0.9938105561960218,True,0.9999999068677404,3.935862301064688e-05,True,True,False,False,0.006411899999875459
1.25,5,3,max_clean_rewritten_L,1.0999000103158958,0.9938105561960218,True,0.9999999068677404,3.935862301064688e-05,True,True,False,False,0.012150699999438075
1.25,5,3,longer_horizon_L,1.1464661785834487,0.9938105561960218,True,0.9999999068677404,6.226382206537557e-07,True,True,False,False,0.022836999999526597
1.5,5,3,clean_state_L,1.275520220727195,0.9938105561960218,True,0.9999999068677404,1.4508607238025254e-11,True,True,False,False,0.005738799999562616
1.5,5,3,rewritten_state_L,1.319880012379075,0.9938105561960218,True,0.9999999068677404,4.752425211773836e-13,True,True,False,False,0.006411899999875459
1.5,5,3,max_clean_rewritten_L,1.319880012379075,0.9938105561960218,True,0.9999999068677404,4.752425211773836e-13,True,True,False,False,0.012150699999438075
1.5,5,3,longer_horizon_L,1.3757594143001386,0.9938105561960218,True,0.9999999068677404,7.51815320583864e-15,True,True,False,False,0.022836999999526597
1.0,5,5,clean_state_L,0.848649386318143,0.9938105561960218,False,7203281.004876368,7203281.004876368,False,True,True,False,0.009228400000210968
1.0,5,5,rewritten_state_L,0.7896821671855837,0.9938105561960218,False,9663343799.412336,9663343799.412336,False,True,True,False,0.0091614999992089
1.0,5,5,max_clean_rewritten_L,0.848649386318143,0.9938105561960218,False,7203281.004876368,7203281.004876368,False,True,True,False,0.018389899999419868
1.0,5,5,longer_horizon_L,0.9436951905535175,0.9938105561960218,False,209.79440832661874,176.6795710901789,False,True,True,False,0.02536359999976412
1.03,5,5,clean_state_L,0.8741088679076874,0.9938105561960218,False,374807.16692278226,374807.16692278226,False,True,True,False,0.009228400000210968
1.03,5,5,rewritten_state_L,0.8133726322011512,0.9938105561960218,False,502811220.3323345,502811220.3323345,False,True,True,False,0.0091614999992089
1.03,5,5,max_clean_rewritten_L,0.8741088679076874,0.9938105561960218,False,374807.16692278226,374807.16692278226,False,True,True,False,0.018389899999419868
1.03,5,5,longer_horizon_L,0.972006046270123,0.9938105561960218,False,20.058528635790022,9.193139827338916,False,True,True,False,0.02536359999976412
1.08,5,5,clean_state_L,0.9165413372235945,0.9938105561960218,False,3274.5739948420733,3274.5739948420733,False,True,True,False,0.009228400000210968
1.08,5,5,rewritten_state_L,0.8528567405604305,0.9938105561960218,False,4392905.717179798,4392905.717179798,False,True,True,False,0.0091614999992089
1.08,5,5,max_clean_rewritten_L,0.9165413372235945,0.9938105561960218,False,3274.5739948420733,3274.5739948420733,False,True,True,False,0.018389899999419868
1.08,5,5,longer_horizon_L,1.019190805797799,0.9938105561960218,True,0.9999999068677404,0.08031761200487567,True,True,False,False,0.02536359999976412
1.15,5,5,clean_state_L,0.9759467942658644,0.9938105561960218,False,15.050108006614273,6.134036019583046,False,True,True,False,0.009228400000210968
1.15,5,5,rewritten_state_L,0.9081344922634212,0.9938105561960218,False,8228.930524171146,8228.930524171146,False,True,True,False,0.0091614999992089
1.15,5,5,max_clean_rewritten_L,0.9759467942658644,0.9938105561960218,False,15.050108006614273,6.134036019583046,False,True,True,False,0.018389899999419868
1.15,5,5,longer_horizon_L,1.085249469136545,0.9938105561960218,True,0.9999999068677404,0.00015045350198860326,True,True,False,False,0.02536359999976412
1.25,5,5,clean_state_L,1.0608117328976787,0.9938105561960218,True,0.9999999068677404,0.0014673342554580083,True,True,False,False,0.009228400000210968
1.25,5,5,rewritten_state_L,0.9871027089819796,0.9938105561960218,False,6.788847544842159,1.9684578971091773,False,True,True,False,0.0091614999992089
1.25,5,5,max_clean_rewritten_L,1.0608117328976787,0.9938105561960218,True,0.9999999068677404,0.0014673342554580083,True,True,False,False,0.018389899999419868
1.25,5,5,longer_horizon_L,1.1796189881918968,0.9938105561960218,True,0.9999999068677404,3.5990264259404215e-08,True,True,False,False,0.02536359999976412
1.5,5,5,clean_state_L,1.2729740794772146,0.9938105561960218,True,0.9999999068677404,1.771758200954241e-11,True,True,False,False,0.009228400000210968
1.5,5,5,rewritten_state_L,1.1845232507783756,0.9938105561960218,True,0.9999999068677404,2.376848635178727e-08,True,True,False,False,0.0091614999992089
1.5,5,5,max_clean_rewritten_L,1.2729740794772146,0.9938105561960218,True,0.9999999068677404,1.771758200954241e-11,True,True,False,False,0.018389899999419868
1.5,5,5,longer_horizon_L,1.4155427858302763,0.9938105561960218,True,0.9999999068677404,4.3457068911818175e-16,True,True,False,False,0.02536359999976412
1.0,5,10,clean_state_L,0.8825478093391464,0.9938105561960218,False,143395.78314350764,143395.78314350764,False,True,True,False,0.017530299999634735
1.0,5,10,rewritten_state_L,0.8493552391580256,0.9938105561960218,False,6628625.831578275,6628625.831578275,False,True,True,False,0.01857630000085919
1.0,5,10,max_clean_rewritten_L,0.8825478093391464,0.9938105561960218,False,143395.78314350764,143395.78314350764,False,True,True,False,0.03610660000049393
1.0,5,10,longer_horizon_L,0.9655872047690368,0.9938105561960218,False,33.497552094188194,17.832420206336145,False,True,True,False,0.04046870000001945
1.03,5,10,clean_state_L,0.9090242436193209,0.9938105561960218,False,7461.289819501412,7461.289819501412,False,True,True,False,0.017530299999634735
1.03,5,10,rewritten_state_L,0.8748358963327664,0.9938105561960218,False,344906.22632146993,344906.22632146993,False,True,True,False,0.01857630000085919
1.03,5,10,max_clean_rewritten_L,0.9090242436193209,0.9938105561960218,False,7461.289819501412,7461.289819501412,False,True,True,False,0.03610660000049393
1.03,5,10,longer_horizon_L,0.9945548209121079,0.9938105561960218,False,4.01004492433465,0.9278714647379233,False,True,True,False,0.04046870000001945
1.08,5,10,clean_state_L,0.9531516340862782,0.9938105561960218,False,94.48731431110454,65.18697550933645,False,True,True,False,0.017530299999634735
1.08,5,10,rewritten_state_L,0.9173036582906677,0.9938105561960218,False,3013.3387486799984,3013.3387486799984,False,True,True,False,0.01857630000085919
1.08,5,10,max_clean_rewritten_L,0.9531516340862782,0.9938105561960218,False,94.48731431110454,65.18697550933645,False,True,True,False,0.03610660000049393
1.08,5,10,longer_horizon_L,1.04283418115056,0.9938105561960218,True,0.9999999068677404,0.008106525267198914,True,True,False,False,0.04046870000001945
1.15,5,10,clean_state_L,1.0149299807400183,0.9938105561960218,True,0.9999999068677404,0.12211031310081406,True,True,False,False,0.017530299999634735
1.15,5,10,rewritten_state_L,0.9767585250317293,0.9938105561960218,False,14.192385315957365,5.64468185868554,False,True,True,False,0.01857630000085919
1.15,5,10,max_clean_rewritten_L,1.0149299807400183,0.9938105561960218,True,0.9999999068677404,0.12211031310081406,True,True,False,False,0.03610660000049393
1.15,5,10,longer_horizon_L,1.1104252854843923,0.9938105561960218,True,0.9999999068677404,1.5185400623404234e-05,True,True,False,False,0.04046870000001945
1.25,5,10,clean_state_L,1.103184761673933,0.9938105561960218,True,0.9999999068677404,2.921023691179857e-05,True,True,False,False,0.017530299999634735
1.25,5,10,rewritten_state_L,1.061694048947532,0.9938105561960218,True,0.9999999068677404,0.0013502749292585085,True,True,False,False,0.01857630000085919
1.25,5,10,max_clean_rewritten_L,1.103184761673933,0.9938105561960218,True,0.9999999068677404,2.921023691179857e-05,True,True,False,False,0.03610660000049393
1.25,5,10,longer_horizon_L,1.206984005961296,0.9938105561960218,True,0.9999999068677404,3.632528150542098e-09,True,True,False,False,0.04046870000001945
1.5,5,10,clean_state_L,1.3238217140087196,0.9938105561960218,True,0.9999999068677404,3.527040727618113e-13,True,True,False,False,0.017530299999634735
1.5,5,10,rewritten_state_L,1.2740328587370384,0.9938105561960218,True,0.9999999068677404,1.630412886878289e-11,True,True,False,False,0.01857630000085919
1.5,5,10,max_clean_rewritten_L,1.3238217140087196,0.9938105561960218,True,0.9999999068677404,3.527040727618113e-13,True,True,False,False,0.03610660000049393
1.5,5,10,longer_horizon_L,1.4483808071535553,0.9938105561960218,True,0.9999999068677404,4.386159129714599e-17,True,True,False,False,0.04046870000001945
1.0,5,15,clean_state_L,0.9124884660780818,0.9938105561960218,False,5100.610294239119,5100.610294239119,False,True,True,False,0.02717540000048757
1.0,5,15,rewritten_state_L,0.9552828368534986,0.9938105561960218,False,79.02695401923985,52.13903683147523,False,True,True,False,0.026808700000401586
1.0,5,15,max_clean_rewritten_L,0.9552828368534986,0.9938105561960218,False,79.02695401923985,52.13903683147523,False,True,True,False,0.05398410000088916
1.0,5,15,longer_horizon_L,0.9708280206528678,0.9938105561960218,False,21.862116054764112,10.378395950872537,False,True,True,False,0.050528099999610276
1.03,5,15,clean_state_L,0.9398631200604243,0.9938105561960218,False,290.5123354643366,265.39923857847003,False,True,True,False,0.02717540000048757
1.03,5,15,rewritten_state_L,0.9839413219591036,0.9938105561960218,False,8.497988486741702,2.7129421533962983,False,True,True,False,0.026808700000401586
1.03,5,15,max_clean_rewritten_L,0.9839413219591036,0.9938105561960218,False,8.497988486741702,2.7129421533962983,False,True,True,False,0.05398410000088916
1.03,5,15,longer_horizon_L,0.9999528612724539,0.9938105561960218,False,2.7453214313615253,0.5400174144138062,False,True,True,False,0.050528099999610276
1.08,5,15,clean_state_L,0.9854875433643284,0.9938105561960218,False,7.613430382454045,2.3187108507959415,False,True,True,False,0.02717540000048757
1.08,5,15,rewritten_state_L,1.0317054638017786,0.9938105561960218,True,0.9999999068677404,0.023702134348067266,True,True,False,False,0.026808700000401586
1.08,5,15,max_clean_rewritten_L,1.0317054638017786,0.9938105561960218,True,0.9999999068677404,0.023702134348067266,True,True,False,False,0.05398410000088916
1.08,5,15,longer_horizon_L,1.0484942623050972,0.9938105561960218,True,0.9999999068677404,0.004717964697739146,True,True,False,False,0.050528099999610276
1.15,5,15,clean_state_L,1.049361735989794,0.9938105561960218,True,0.9999999068677404,0.00434348281644687,True,True,False,False,0.02717540000048757
1.15,5,15,rewritten_state_L,1.0985752623815233,0.9938105561960218,True,0.9999999068677404,4.439959092726327e-05,True,True,False,False,0.026808700000401586
1.15,5,15,max_clean_rewritten_L,1.0985752623815233,0.9938105561960218,True,0.9999999068677404,4.439959092726327e-05,True,True,False,False,0.05398410000088916
1.15,5,15,longer_horizon_L,1.116452223750798,0.9938105561960218,True,0.9999999068677404,8.837841331616823e-06,True,True,False,False,0.050528099999610276
1.25,5,15,clean_state_L,1.1406105825976023,0.9938105561960218,True,0.9999999068677404,1.0390126670627014e-06,True,True,False,False,0.02717540000048757
1.25,5,15,rewritten_state_L,1.1941035460668732,0.9938105561960218,True,0.9999999068677404,1.0620909379714428e-08,True,True,False,False,0.026808700000401586
1.25,5,15,max_clean_rewritten_L,1.1941035460668732,0.9938105561960218,True,0.9999999068677404,1.0620909379714428e-08,True,True,False,False,0.05398410000088916
1.25,5,15,longer_horizon_L,1.2135350258160846,0.9938105561960218,True,0.9999999068677404,2.114116592857167e-09,True,True,False,False,0.050528099999610276
1.5,5,15,clean_state_L,1.3687326991171227,0.9938105561960218,True,0.9999999068677404,1.2545738688483878e-14,True,True,False,False,0.02717540000048757
1.5,5,15,rewritten_state_L,1.432924255280248,0.9938105561960218,True,0.9999999068677404,1.2824401274014702e-16,True,True,False,False,0.026808700000401586
1.5,5,15,max_clean_rewritten_L,1.432924255280248,0.9938105561960218,True,0.9999999068677404,1.2824401274014702e-16,True,True,False,False,0.05398410000088916
1.5,5,15,longer_horizon_L,1.4562420309793016,0.9938105561960218,True,0.9999999068677404,2.5527267541361944e-17,True,True,False,False,0.050528099999610276
1.0,5,25,clean_state_L,0.9741821374680578,0.9938105561960218,False,17.113710396114747,7.350964006018394,False,True,True,False,0.0437712000002648
1.0,5,25,rewritten_state_L,0.9561382723874298,0.9938105561960218,False,73.56598334516647,47.674951072487076,False,True,True,False,0.045419399999445886
1.0,5,25,max_clean_rewritten_L,0.9741821374680578,0.9938105561960218,False,17.113710396114747,7.350964006018394,False,True,True,False,0.08919059999971068
1.0,5,25,longer_horizon_L,0.9876051515882542,0.9938105561960218,False,6.551275373920799,1.8707934591548643,False,True,True,False,0.08826710000084859
1.03,5,25,clean_state_L,1.0034076015920996,0.9938105561960218,False,2.1564681232452116,0.38249153286980364,True,True,False,False,0.0437712000002648
1.03,5,25,rewritten_state_L,0.9848224205590527,0.9938105561960218,False,7.981880374479348,2.4806630940212724,False,True,True,False,0.045419399999445886
1.03,5,25,max_clean_rewritten_L,1.0034076015920996,0.9938105561960218,False,2.1564681232452116,0.38249153286980364,True,True,False,False,0.08919059999971068
1.03,5,25,longer_horizon_L,1.0172333061359018,0.9938105561960218,True,0.9999999068677404,0.09734269645302442,True,True,False,False,0.08826710000084859
1.08,5,25,clean_state_L,1.0521167084655025,0.9938105561960218,True,0.9999999068677404,0.0033417099173047027,True,True,False,False,0.0437712000002648
1.08,5,25,rewritten_state_L,1.0326293341784243,0.9938105561960218,True,0.9999999068677404,0.02167278423285851,True,True,False,False,0.045419399999445886
1.08,5,25,max_clean_rewritten_L,1.0521167084655025,0.9938105561960218,True,0.9999999068677404,0.0033417099173047027,True,True,False,False,0.08919059999971068
1.08,5,25,longer_horizon_L,1.0666135637153147,0.9938105561960218,True,0.9999999068677404,0.0008504529542748699,True,True,False,False,0.08826710000084859
1.15,5,25,clean_state_L,1.1203094580882664,0.9938105561960218,True,0.9999999068677404,6.2597971620224255e-06,True,True,False,False,0.0437712000002648
1.15,5,25,rewritten_state_L,1.0995590132455442,0.9938105561960218,True,0.9999999068677404,4.05981478318731e-05,True,True,False,False,0.045419399999445886
1.15,5,25,max_clean_rewritten_L,1.1203094580882664,0.9938105561960218,True,0.9999999068677404,6.2597971620224255e-06,True,True,False,False,0.08919059999971068
1.15,5,25,longer_horizon_L,1.1357459243264922,0.9938105561960218,True,0.9999999068677404,1.593095487443541e-06,True,True,False,False,0.08826710000084859
1.25,5,25,clean_state_L,1.2177276718350722,0.9938105561960218,True,0.9999999068677404,1.4974178140999374e-09,True,True,False,False,0.0437712000002648
1.25,5,25,rewritten_state_L,1.1951728404842872,0.9938105561960218,True,0.9999999068677404,9.711559050464285e-09,True,True,False,False,0.045419399999445886
1.25,5,25,max_clean_rewritten_L,1.2177276718350722,0.9938105561960218,True,0.9999999068677404,1.4974178140999374e-09,True,True,False,False,0.08919059999971068
1.25,5,25,longer_horizon_L,1.2345064394853178,0.9938105561960218,True,0.9999999068677404,3.8108735805896936e-10,True,True,False,False,0.08826710000084859
1.5,5,25,clean_state_L,1.4612732062020868,0.9938105561960218,True,0.9999999068677404,1.8080831157032e-17,True,True,False,False,0.0437712000002648
1.5,5,25,rewritten_state_L,1.4342074085811447,0.9938105561960218,True,0.9999999068677404,1.1726390444241925e-16,True,True,False,False,0.045419399999445886
1.5,5,25,max_clean_rewritten_L,1.4612732062020868,0.9938105561960218,True,0.9999999068677404,1.8080831157032e-17,True,True,False,False,0.08919059999971068
1.5,5,25,longer_horizon_L,1.4814077273823814,0.9938105561960218,True,0.9999999068677404,4.601505413026851e-18,True,True,False,False,0.08826710000084859
1.0,5,50,clean_state_L,0.9932667305667038,0.9938105561960218,False,4.390842788876173,1.0562618742178986,False,True,True,False,0.09160470000006171
1.0,5,50,rewritten_state_L,0.9972046521363391,0.9938105561960218,False,3.328583128695803,0.7111003922956686,False,True,True,False,0.08602479999990464
1.0,5,50,max_clean_rewritten_L,0.9972046521363391,0.9938105561960218,False,3.328583128695803,0.7111003922956686,False,True,True,False,0.17762949999996636
1.0,5,50,longer_horizon_L,0.9792732176163865,0.9938105561960218,False,11.854649758713764,4.3648849772429905,False,True,True,False,0.1698765999999523
1.03,5,50,clean_state_L,1.023064732483705,0.9938105561960218,True,0.9999999068677404,0.05496030494106107,True,True,False,False,0.09160470000006171
1.03,5,50,rewritten_state_L,1.0271207917004292,0.9938105561960218,True,0.9999999068677404,0.037000572829741604,True,True,False,False,0.08602479999990464
1.03,5,50,max_clean_rewritten_L,1.0271207917004292,0.9938105561960218,True,0.9999999068677404,0.037000572829741604,True,True,False,False,0.17762949999996636
1.03,5,50,longer_horizon_L,1.0086514141448781,0.9938105561960218,False,1.4981257375514776,0.22711736098546795,True,True,False,False,0.1698765999999523
1.08,5,50,clean_state_L,1.0727280690120402,0.9938105561960218,True,0.9999999068677404,0.00048017114183322615,True,True,False,False,0.09160470000006171
1.08,5,50,rewritten_state_L,1.0769810243072464,0.9938105561960218,True,0.9999999068677404,0.0003232625314432459,True,True,False,False,0.08602479999990464
1.08,5,50,max_clean_rewritten_L,1.0769810243072464,0.9938105561960218,True,0.9999999068677404,0.0003232625314432459,True,True,False,False,0.17762949999996636
1.08,5,50,longer_horizon_L,1.0576150750256976,0.9938105561960218,True,0.9999999068677404,0.0019842539569511005,True,True,False,False,0.1698765999999523
1.15,5,50,clean_state_L,1.1422567401517092,0.9938105561960218,True,0.9999999068677404,8.994718348734088e-07,True,True,False,False,0.09160470000006171
1.15,5,50,rewritten_state_L,1.14678534995679,0.9938105561960218,True,0.9999999068677404,6.055456418996262e-07,True,True,False,False,0.08602479999990464
1.15,5,50,max_clean_rewritten_L,1.14678534995679,0.9938105561960218,True,0.9999999068677404,6.055456418996262e-07,True,True,False,False,0.17762949999996636
1.15,5,50,longer_horizon_L,1.1261642002588443,0.9938105561960218,True,0.9999999068677404,3.7169675393227486e-06,True,True,False,False,0.1698765999999523
1.25,5,50,clean_state_L,1.2415834132083798,0.9938105561960218,True,0.9999999068677404,2.151643438212333e-10,True,True,False,False,0.09160470000006171
1.25,5,50,rewritten_state_L,1.246505815170424,0.9938105561960218,True,0.9999999068677404,1.4485370818918297e-10,True,True,False,False,0.08602479999990464
1.25,5,50,max_clean_rewritten_L,1.246505815170424,0.9938105561960218,True,0.9999999068677404,1.4485370818918297e-10,True,True,False,False,0.17762949999996636
1.25,5,50,longer_horizon_L,1.224091522020483,0.9938105561960218,True,0.9999999068677404,8.891427731205971e-10,True,True,False,False,0.1698765999999523
1.5,5,50,clean_state_L,1.4899000958500557,0.9938105561960218,True,0.9999999068677404,2.5980391945475612e-18,True,True,False,False,0.09160470000006171
1.5,5,50,rewritten_state_L,1.4958069782045087,0.9938105561960218,True,0.9999999068677404,1.7490612276526986e-18,True,True,False,False,0.08602479999990464
1.5,5,50,max_clean_rewritten_L,1.4958069782045087,0.9938105561960218,True,0.9999999068677404,1.7490612276526986e-18,True,True,False,False,0.17762949999996636
1.5,5,50,longer_horizon_L,1.46890982642458,0.9938105561960218,True,0.9999999068677404,1.0736108655787422e-17,True,True,False,False,0.1698765999999523
1.0,10,1,clean_state_L,0.7653198195183684,0.9938105561960218,False,221852571118.87292,221852571118.87292,False,True,True,False,0.004853700000239769
1.0,10,1,rewritten_state_L,0.6661193634683882,0.9938105561960218,False,2.3722184011069728e+17,2.3722184011069728e+17,False,True,True,False,0.004579000000376254
1.0,10,1,max_clean_rewritten_L,0.7653198195183684,0.9938105561960218,False,221852571118.87292,221852571118.87292,False,True,True,False,0.009432700000616023
1.0,10,1,longer_horizon_L,0.8891516704102619,0.9938105561960218,False,68041.7753265249,68041.7753265249,False,True,True,False,0.039005399999950896
1.03,10,1,clean_state_L,0.7882794141039194,0.9938105561960218,False,11543619303.385387,11543619303.385387,False,True,True,False,0.004853700000239769
1.03,10,1,rewritten_state_L,0.6861029443724398,0.9938105561960218,False,1.2343326015451982e+16,1.2343326015451982e+16,False,True,True,False,0.004579000000376254
1.03,10,1,max_clean_rewritten_L,0.7882794141039194,0.9938105561960218,False,11543619303.385387,11543619303.385387,False,True,True,False,0.009432700000616023
1.03,10,1,longer_horizon_L,0.9158262205225698,0.9938105561960218,False,3540.4067986889636,3540.4067986889636,False,True,True,False,0.039005399999950896
1.08,10,1,clean_state_L,0.8265454050798379,0.9938105561960218,False,100853022.33564404,100853022.33564404,False,True,True,False,0.004853700000239769
1.08,10,1,rewritten_state_L,0.7194089125458593,0.9938105561960218,False,107839811900884.3,107839811900884.3,False,True,True,False,0.004579000000376254
1.08,10,1,max_clean_rewritten_L,0.8265454050798379,0.9938105561960218,False,100853022.33564404,100853022.33564404,False,True,True,False,0.009432700000616023
1.08,10,1,longer_horizon_L,0.9602838040430829,0.9938105561960218,False,52.043309965336434,30.931436368551143,False,True,True,False,0.039005399999950896
1.15,10,1,clean_state_L,0.8801177924461235,0.9938105561960218,False,188921.0848999259,188921.0848999259,False,True,True,False,0.004853700000239769
1.15,10,1,rewritten_state_L,0.7660372679886464,0.9938105561960218,False,202008961039.5215,202008961039.5215,False,True,True,False,0.004579000000376254
1.15,10,1,max_clean_rewritten_L,0.8801177924461235,0.9938105561960218,False,188921.0848999259,188921.0848999259,False,True,True,False,0.009432700000616023
1.15,10,1,longer_horizon_L,1.0225244209718012,0.9938105561960218,True,0.9999999068677404,0.05794174910110148,True,True,False,False,0.039005399999950896
1.25,10,1,clean_state_L,0.9566497743979605,0.9938105561960218,False,70.48478381405536,45.19216688114458,False,True,True,False,0.004853700000239769
1.25,10,1,rewritten_state_L,0.8326492043354852,0.9938105561960218,False,48322942.26777632,48322942.26777632,False,True,True,False,0.004579000000376254
1.25,10,1,max_clean_rewritten_L,0.9566497743979605,0.9938105561960218,False,70.48478381405536,45.19216688114458,False,True,True,False,0.009432700000616023
1.25,10,1,longer_horizon_L,1.1114395880128274,0.9938105561960218,True,0.9999999068677404,1.386035442337991e-05,True,True,False,False,0.039005399999950896
1.5,10,1,clean_state_L,1.1479797292775524,0.9938105561960218,True,0.9999999068677404,5.456806586006563e-07,True,True,False,False,0.004853700000239769
1.5,10,1,rewritten_state_L,0.9991790452025823,0.9938105561960218,False,2.898196984087143,0.5834837491096917,False,True,True,False,0.004579000000376254
1.5,10,1,max_clean_rewritten_L,1.1479797292775524,0.9938105561960218,True,0.9999999068677404,5.456806586006563e-07,True,True,False,False,0.009432700000616023
1.5,10,1,longer_horizon_L,1.3337275056153928,0.9938105561960218,True,0.9999999068677404,1.673592538742379e-13,True,True,False,False,0.039005399999950896
1.0,10,3,clean_state_L,0.856960333101292,0.9938105561960218,False,2718244.5583022693,2718244.5583022693,False,True,True,False,0.012048000000504544
1.0,10,3,rewritten_state_L,0.8350230915701294,0.9938105561960218,False,36350630.9335691,36350630.9335691,False,True,True,False,0.011317999999846506
1.0,10,3,max_clean_rewritten_L,0.856960333101292,0.9938105561960218,False,2718244.5583022693,2718244.5583022693,False,True,True,False,0.02336600000035105
1.0,10,3,longer_horizon_L,0.9146812282092693,0.9938105561960218,False,4012.212095013195,4012.212095013195,False,True,True,False,0.04486980000001495
1.03,10,3,clean_state_L,0.8826691430943309,0.9938105561960218,False,141437.98377584346,141437.98377584346,False,True,True,False,0.012048000000504544
1.03,10,3,rewritten_state_L,0.8600737843172334,0.9938105561960218,False,1891426.5578204526,1891426.5578204526,False,True,True,False,0.011317999999846506
1.03,10,3,max_clean_rewritten_L,0.8826691430943309,0.9938105561960218,False,141437.98377584346,141437.98377584346,False,True,True,False,0.02336600000035105
1.03,10,3,longer_horizon_L,0.9421216650555474,0.9938105561960218,False,239.7584760557256,208.76678938489403,False,True,True,False,0.04486980000001495
1.08,10,3,clean_state_L,0.9255171597493955,0.9938105561960218,False,1235.6998062704813,1235.6998062704813,False,True,True,False,0.012048000000504544
1.08,10,3,rewritten_state_L,0.9018249388957399,0.9938105561960218,False,16524.807330241063,16524.807330241063,False,True,True,False,0.011317999999846506
1.08,10,3,max_clean_rewritten_L,0.9255171597493955,0.9938105561960218,False,1235.6998062704813,1235.6998062704813,False,True,True,False,0.02336600000035105
1.08,10,3,longer_horizon_L,0.9878557264660109,0.9938105561960218,False,6.435963888943537,1.823930703137492,False,True,True,False,0.04486980000001495
1.15,10,3,clean_state_L,0.9855043830664858,0.9938105561960218,False,7.604329190647472,2.314752127450545,False,True,True,False,0.012048000000504544
1.15,10,3,rewritten_state_L,0.9602765553056488,0.9938105561960218,False,52.074747641747194,30.954793979317884,False,True,True,False,0.011317999999846506
1.15,10,3,max_clean_rewritten_L,0.9855043830664858,0.9938105561960218,False,7.604329190647472,2.314752127450545,False,True,True,False,0.02336600000035105
1.15,10,3,longer_horizon_L,1.0518834124406597,0.9938105561960218,True,0.9999999068677404,0.0034166449278261735,True,True,False,False,0.04486980000001495
