campaign,row_id,seed,checkpoint_age,rewrite_family,continuation_step,clean_update_norm,candidate_update_norm,delta_update_norm,S1,candidate_clean_update_norm_ratio,update_cosine,lr,candidate_lr
controlled_width,controlled_width_width448_19p48m_seed1202_ckpt150_stale_v,1202,150,stale_v,1,0.11561619490385056,111.7101821899414,111.70722961425781,966.1901579289153,966.2156956633652,0.026056954637169838,0.0005,0.0005
controlled_width,controlled_width_width448_19p48m_seed1202_ckpt150_optimizer_reset,1202,150,optimizer_reset,1,0.11561619490385056,1.6872975826263428,1.6702444553375244,14.446457580722983,14.593955319278146,0.18101179599761963,0.0005,0.0005
controlled_width,controlled_width_width448_19p48m_seed1202_ckpt300_reset_m,1202,300,reset_m,1,0.024482199922204018,0.010716082528233528,0.02302355132997036,0.9404200358705852,0.4377091340585336,0.350917249917984,0.000125,0.000125
controlled_width,controlled_width_width448_19p48m_seed1202_ckpt300_reset_v,1202,300,reset_v,1,0.024482199922204018,967.1190185546875,967.116943359375,39502.861115138185,39502.94587857117,0.08757807314395905,0.000125,0.000125
controlled_width,controlled_width_width448_19p48m_seed1202_ckpt300_stale_v,1202,300,stale_v,1,0.024482199922204018,0.2609654366970062,0.2593807876110077,10.594668306959164,10.65939488753482,0.11143796890974045,0.000125,0.000125
controlled_width,controlled_width_width448_19p48m_seed1202_ckpt300_optimizer_reset,1202,300,optimizer_reset,1,0.024482199922204018,0.4148309528827667,0.4106380045413971,16.772920972359103,16.944186150918306,0.1999092400074005,0.000125,0.000125
controlled_width,controlled_width_width448_19p48m_seed1203_ckpt75_reset_m,1203,75,reset_m,1,0.30075138807296753,0.11552786827087402,0.2964542806148529,0.9857120943426609,0.3841307899216107,0.22899504005908966,0.001,0.001
controlled_width,controlled_width_width448_19p48m_seed1203_ckpt75_reset_v,1203,75,reset_v,1,0.30075138807296753,64236.65625,64236.6171875,213587.10128945936,213587.23117248417,0.12496364116668701,0.001,0.001
controlled_width,controlled_width_width448_19p48m_seed1203_ckpt75_stale_v,1203,75,stale_v,1,0.30075138807296753,757.0054321289062,756.9909057617188,2516.9988760801416,2517.0471763299943,0.04830799624323845,0.001,0.001
controlled_width,controlled_width_width448_19p48m_seed1203_ckpt75_optimizer_reset,1203,75,optimizer_reset,1,0.30075138807296753,3.3861048221588135,3.3671793937683105,11.195889785686305,11.25881693794885,0.10716073960065842,0.001,0.001
controlled_width,controlled_width_width448_19p48m_seed1203_ckpt150_reset_m,1203,150,reset_m,1,0.09178071469068527,0.03579052537679672,0.08348037302494049,0.9095633358856734,0.389956926103988,0.4164060354232788,0.0005,0.0005
controlled_width,controlled_width_width448_19p48m_seed1203_ckpt150_reset_v,1203,150,reset_v,1,0.09178071469068527,4971.54736328125,4971.5400390625,54167.589081902064,54167.66888318466,0.0769428014755249,0.0005,0.0005
controlled_width,controlled_width_width448_19p48m_seed1203_ckpt150_stale_v,1203,150,stale_v,1,0.09178071469068527,61.37583923339844,61.37430191040039,668.7058617550784,668.72261171179,0.01748821698129177,0.0005,0.0005
controlled_width,controlled_width_width448_19p48m_seed1203_ckpt150_optimizer_reset,1203,150,optimizer_reset,1,0.09178071469068527,1.631451964378357,1.6134376525878906,17.57926660309671,17.77554216982095,0.22332096099853516,0.0005,0.0005
controlled_width,controlled_width_width448_19p48m_seed1203_ckpt300_reset_m,1203,300,reset_m,1,0.023362869396805763,0.010929527692496777,0.021024556830525398,0.8999132971440581,0.4678161533327442,0.43714603781700134,0.000125,0.000125
controlled_width,controlled_width_width448_19p48m_seed1203_ckpt300_reset_v,1203,300,reset_v,1,0.023362869396805763,845.76025390625,845.75830078125,36200.96000967602,36201.043609210246,0.08424673974514008,0.000125,0.000125
controlled_width,controlled_width_width448_19p48m_seed1203_ckpt300_stale_v,1203,300,stale_v,1,0.023362869396805763,0.026180658489465714,0.01127595454454422,0.4826442485529306,1.1206097180821717,0.9025536179542542,0.000125,0.000125
controlled_width,controlled_width_width448_19p48m_seed1203_ckpt300_optimizer_reset,1203,300,optimizer_reset,1,0.023362869396805763,0.4022409915924072,0.3969256281852722,16.98959239238616,17.217105687805013,0.2550504803657532,0.000125,0.000125
long_training,long_training_candidate_B_19p48m_seed1301_ckpt750_reset_m,1301,750,reset_m,1,0.22459514439105988,0.10786107182502747,0.197612926363945,0.8798628612334828,0.4802466772689529,0.4752538800239563,0.001,0.001
long_training,long_training_candidate_B_19p48m_seed1301_ckpt750_reset_v,1301,750,reset_v,1,0.22459514439105988,7891.91162109375,7891.89306640625,35138.30669744992,35138.38931137975,0.08395299315452576,0.001,0.001
long_training,long_training_candidate_B_19p48m_seed1301_ckpt750_stale_v,1301,750,stale_v,1,0.22459514439105988,0.22715289890766144,0.02790912799537182,0.12426416461903925,1.0113882894597965,0.9924298524856567,0.001,0.001
long_training,long_training_candidate_B_19p48m_seed1301_ckpt750_optimizer_reset,1301,750,optimizer_reset,1,0.22459514439105988,3.3778624534606934,3.32698655128479,14.813261258565344,15.039783974867229,0.2580621540546417,0.001,0.001
long_training,long_training_candidate_B_19p48m_seed1301_ckpt1500_reset_m,1301,1500,reset_m,1,0.1588214635848999,0.06789809465408325,0.144838348031044,0.9119570161416312,0.4275120825678577,0.4106326997280121,0.0005,0.0005
long_training,long_training_candidate_B_19p48m_seed1301_ckpt1500_reset_v,1301,1500,reset_v,1,0.1588214635848999,2377.890625,2377.87255859375,14971.984925121018,14972.098678047367,0.11456324905157089,0.0005,0.0005
long_training,long_training_candidate_B_19p48m_seed1301_ckpt1500_stale_v,1301,1500,stale_v,1,0.1588214635848999,29.688705444335938,29.686262130737305,186.91593352986098,186.9313175563236,0.018056700006127357,0.0005,0.0005
long_training,long_training_candidate_B_19p48m_seed1301_ckpt1500_optimizer_reset,1301,1500,optimizer_reset,1,0.1588214635848999,1.7602853775024414,1.7316187620162964,10.902926612810969,11.083422465442629,0.224138081073761,0.0005,0.0005
long_training,long_training_candidate_B_19p48m_seed1301_ckpt3000_reset_m,1301,3000,reset_m,1,0.06098705157637596,0.02530044876039028,0.0547439344227314,0.8976320875797095,0.41484951487269234,0.4415537416934967,0.000125,0.000125
long_training,long_training_candidate_B_19p48m_seed1301_ckpt3000_reset_v,1301,3000,reset_v,1,0.06098705157637596,479.54052734375,479.53411865234375,7862.884108177382,7862.989190998087,0.10478585958480835,0.000125,0.000125
long_training,long_training_candidate_B_19p48m_seed1301_ckpt3000_stale_v,1301,3000,stale_v,1,0.06098705157637596,0.061144277453422546,0.0008618956780992448,0.014132437227363483,1.002578020612246,0.9999032020568848,0.000125,0.000125
long_training,long_training_candidate_B_19p48m_seed1301_ckpt3000_optimizer_reset,1301,3000,optimizer_reset,1,0.06098705157637596,0.4526771605014801,0.4398477077484131,7.212149077093293,7.42251262839221,0.2747451364994049,0.000125,0.000125
long_training,long_training_candidate_B_19p48m_seed1302_ckpt750_reset_m,1302,750,reset_m,1,0.21240375936031342,0.09195641428232193,0.1939900517463684,0.9133079957232676,0.4329321409321091,0.408030241727829,0.001,0.001
long_training,long_training_candidate_B_19p48m_seed1302_ckpt750_reset_v,1302,750,reset_v,1,0.21240375936031342,7035.75927734375,7035.74169921875,33124.37463618744,33124.45739425656,0.08494265377521515,0.001,0.001
long_training,long_training_candidate_B_19p48m_seed1302_ckpt750_stale_v,1302,750,stale_v,1,0.21240375936031342,0.212688609957695,0.009050575084984303,0.042610239631345935,1.001341080766358,0.9990938901901245,0.001,0.001
long_training,long_training_candidate_B_19p48m_seed1302_ckpt750_optimizer_reset,1302,750,optimizer_reset,1,0.21240375936031342,3.3475141525268555,3.306786060333252,15.568397048510715,15.760145501156142,0.2223077416419983,0.001,0.001
long_training,long_training_candidate_B_19p48m_seed1302_ckpt1500_reset_m,1302,1500,reset_m,1,0.18906812369823456,0.06865737587213516,0.17740057408809662,0.9382891764996916,0.36313564935649234,0.3462628424167633,0.0005,0.0005
long_training,long_training_candidate_B_19p48m_seed1302_ckpt1500_reset_v,1302,1500,reset_v,1,0.18906812369823456,3213.27099609375,3213.25244140625,16995.209866882804,16995.30800445955,0.09671617299318314,0.0005,0.0005
long_training,long_training_candidate_B_19p48m_seed1302_ckpt1500_stale_v,1302,1500,stale_v,1,0.18906812369823456,0.5745857357978821,0.5409387350082397,2.8610784537575107,3.0390407677177804,0.33727729320526123,0.0005,0.0005
long_training,long_training_candidate_B_19p48m_seed1302_ckpt1500_optimizer_reset,1302,1500,optimizer_reset,1,0.18906812369823456,1.7252193689346313,1.7018357515335083,9.001177555666398,9.124855820112082,0.17763492465019226,0.0005,0.0005
long_training,long_training_candidate_B_19p48m_seed1302_ckpt3000_reset_m,1302,3000,reset_m,1,0.06303692609071732,0.02905931882560253,0.055902231484651566,0.8868172188998408,0.4609888303138683,0.4621216952800751,0.000125,0.000125
long_training,long_training_candidate_B_19p48m_seed1302_ckpt3000_reset_v,1302,3000,reset_v,1,0.06303692609071732,513.3648681640625,513.3584594726562,8143.773678394964,8143.875344066239,0.10171522200107574,0.000125,0.000125
long_training,long_training_candidate_B_19p48m_seed1302_ckpt3000_stale_v,1302,3000,stale_v,1,0.06303692609071732,0.06329402327537537,0.0016467237146571279,0.026123160134128076,1.004078517142222,0.9996680617332458,0.000125,0.000125
long_training,long_training_candidate_B_19p48m_seed1302_ckpt3000_optimizer_reset,1302,3000,optimizer_reset,1,0.06303692609071732,0.45947176218032837,0.44635099172592163,7.080786126475947,7.288930324930616,0.27376967668533325,0.000125,0.000125
long_training,long_training_candidate_B_19p48m_seed1303_ckpt750_reset_m,1303,750,reset_m,1,0.20309345424175262,0.09414707869291306,0.1863972693681717,0.9177906302454022,0.4635653031947616,0.4018345773220062,0.001,0.001
long_training,long_training_candidate_B_19p48m_seed1303_ckpt750_reset_v,1303,750,reset_v,1,0.20309345424175262,9055.2744140625,9055.2568359375,44586.650365963906,44586.73691786714,0.08899375796318054,0.001,0.001
long_training,long_training_candidate_B_19p48m_seed1303_ckpt750_stale_v,1303,750,stale_v,1,0.20309345424175262,0.20292720198631287,0.007345372810959816,0.03616745226155872,0.9991814002225742,0.9993454813957214,0.001,0.001
long_training,long_training_candidate_B_19p48m_seed1303_ckpt750_optimizer_reset,1303,750,optimizer_reset,1,0.20309345424175262,3.300574541091919,3.26088547706604,16.056083585876596,16.251506250648646,0.22501416504383087,0.001,0.001
long_training,long_training_candidate_B_19p48m_seed1303_ckpt1500_reset_m,1303,1500,reset_m,1,0.15412886440753937,0.07164055109024048,0.14404097199440002,0.9345489733357145,0.4648094395891189,0.3686090409755707,0.0005,0.0005
long_training,long_training_candidate_B_19p48m_seed1303_ckpt1500_reset_v,1303,1500,reset_v,1,0.15412886440753937,3031.256591796875,3031.240966796875,19666.925974113205,19667.02735032239,0.09976380318403244,0.0005,0.0005
long_training,long_training_candidate_B_19p48m_seed1303_ckpt1500_stale_v,1303,1500,stale_v,1,0.15412886440753937,0.16450944542884827,0.04681588336825371,0.3037450742786366,1.0673500129916857,0.9589047431945801,0.0005,0.0005
long_training,long_training_candidate_B_19p48m_seed1303_ckpt1500_optimizer_reset,1303,1500,optimizer_reset,1,0.15412886440753937,1.6444262266159058,1.6178197860717773,10.496539971796116,10.669164617064407,0.21809273958206177,0.0005,0.0005
long_training,long_training_candidate_B_19p48m_seed1303_ckpt3000_reset_m,1303,3000,reset_m,1,0.06368271261453629,0.027843650430440903,0.05726886913180351,0.8992843862909189,0.43722462952446617,0.43736422061920166,0.000125,0.000125
long_training,long_training_candidate_B_19p48m_seed1303_ckpt3000_reset_v,1303,3000,reset_v,1,0.06368271261453629,498.37786865234375,498.37005615234375,7825.829580487427,7825.952258992772,0.1227283924818039,0.000125,0.000125
long_training,long_training_candidate_B_19p48m_seed1303_ckpt3000_stale_v,1303,3000,stale_v,1,0.06368271261453629,0.07963089644908905,0.04288801923394203,0.6734640763948692,1.250431917525793,0.8437185883522034,0.000125,0.000125
long_training,long_training_candidate_B_19p48m_seed1303_ckpt3000_optimizer_reset,1303,3000,optimizer_reset,1,0.06368271261453629,0.45353564620018005,0.4411274790763855,6.926958054371043,7.121801625164027,0.26238492131233215,0.000125,0.000125
