seed,checkpoint_age,source_checkpoint,source_checkpoint_sha256,protocol_sha256,batch_file_sha256,rewrite_family,row_id,continuation_step,loss,accuracy,examples
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_v,4101_3000_reset_v,75,2.2719879722595215,0.1408,10000
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,75,0.8777255382537842,0.6877,10000
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,clean,4101_3000_clean,100,0.8476789442062378,0.6974,10000
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_m,4101_3000_reset_m,100,0.8463407231330872,0.6971,10000
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,reset_v,4101_3000_reset_v,100,2.244546646118164,0.1778,10000
4101,3000,checkpoints\seed_4101_age_3000.pt,2bc0cef79c4b840f2901da5dd6431d9b0ea145fb3e0d8bc65f094c4fd51ccb3e,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,99f4ece8391fbeba8ad332dbf13935a29322adb8691e000d94ed76b5267b5411,full_per_parameter_reset,4101_3000_full_per_parameter_reset,100,0.8550119595527649,0.6947,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_500_clean,0,1.5825040771484375,0.418,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_500_reset_m,0,1.5825040771484375,0.418,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_500_reset_v,0,1.5825040771484375,0.418,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_500_full_per_parameter_reset,0,1.5825040771484375,0.418,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_500_clean,1,1.5583294818878173,0.4244,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_500_reset_m,1,1.492804640197754,0.4457,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_500_reset_v,1,110.74886630859375,0.1,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_500_full_per_parameter_reset,1,1.9451872547149658,0.3604,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_500_clean,25,1.4827259170532228,0.4599,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_500_reset_m,25,1.506125387573242,0.4487,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_500_reset_v,25,2.2735837009429933,0.1146,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_500_full_per_parameter_reset,25,1.459606937789917,0.4664,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_500_clean,50,1.4307191801071166,0.4701,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_500_reset_m,50,1.4335030641555786,0.4665,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_500_reset_v,50,2.1988466072082518,0.2095,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_500_full_per_parameter_reset,50,1.4297891998291015,0.4768,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_500_clean,75,1.471659449195862,0.4516,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_500_reset_m,75,1.5002004331588745,0.4311,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_500_reset_v,75,2.0755693489074707,0.2362,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_500_full_per_parameter_reset,75,1.4506893112182617,0.4608,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_500_clean,100,1.4263553394317627,0.4759,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_500_reset_m,100,1.4434992460250855,0.4687,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_500_reset_v,100,2.0170251682281495,0.269,10000
4102,500,checkpoints\seed_4102_age_500.pt,da1bb66616747478abdcbaccd070f5f5c080cf6119043897559bf4fc81014725,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_500_full_per_parameter_reset,100,1.4394371417999268,0.4694,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_1500_clean,0,1.0756628452301025,0.61,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_1500_reset_m,0,1.0756628452301025,0.61,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_1500_reset_v,0,1.0756628452301025,0.61,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_1500_full_per_parameter_reset,0,1.0756628452301025,0.61,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_1500_clean,1,1.0611929639816284,0.6142,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_1500_reset_m,1,1.0320839120864869,0.6297,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_1500_reset_v,1,1372.1687671875,0.1,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_1500_full_per_parameter_reset,1,1.3206898891448975,0.5365,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_1500_clean,25,1.0243196117401123,0.6327,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_1500_reset_m,25,1.0236186096191406,0.6334,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_1500_reset_v,25,2.534774298477173,0.104,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_1500_full_per_parameter_reset,25,1.0455306217193603,0.6262,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_1500_clean,50,1.0213771530151368,0.6378,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_1500_reset_m,50,1.0247880382537842,0.6337,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_1500_reset_v,50,2.186387509918213,0.1813,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_1500_full_per_parameter_reset,50,1.0186737628936768,0.635,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_1500_clean,75,1.0625151527404786,0.6225,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_1500_reset_m,75,1.063946652984619,0.6228,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_1500_reset_v,75,1.994263233947754,0.2822,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_1500_full_per_parameter_reset,75,1.0491128757476806,0.6305,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_1500_clean,100,1.035914609527588,0.6306,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_1500_reset_m,100,1.0379063053131103,0.6305,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_1500_reset_v,100,1.9540305282592774,0.2984,10000
4102,1500,checkpoints\seed_4102_age_1500.pt,a9563ab995f4aad0366306e42c54eb101d35861fd696564332b0277e8284ffc7,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_1500_full_per_parameter_reset,100,1.0444924980163575,0.6232,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_3000_clean,0,0.912100159072876,0.6694,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_3000_reset_m,0,0.912100159072876,0.6694,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_3000_reset_v,0,0.912100159072876,0.6694,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_3000_full_per_parameter_reset,0,0.912100159072876,0.6694,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_3000_clean,1,0.8994209218978881,0.6758,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_3000_reset_m,1,0.8755427234649659,0.6844,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_3000_reset_v,1,4046.760525,0.1,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_3000_full_per_parameter_reset,1,1.0766775028228759,0.6306,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_3000_clean,25,0.8621817399024964,0.6909,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_3000_reset_m,25,0.8604570709228515,0.6943,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_3000_reset_v,25,4.554805023193359,0.0923,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_3000_full_per_parameter_reset,25,0.8754882236480713,0.6887,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_3000_clean,50,0.8629417119979859,0.6962,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_3000_reset_m,50,0.8625029077529908,0.6967,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_3000_reset_v,50,2.3471307586669923,0.1437,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_3000_full_per_parameter_reset,50,0.8633593282699585,0.6956,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,clean,4102_3000_clean,75,0.8713743579864502,0.692,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_m,4102_3000_reset_m,75,0.8705779837608337,0.6913,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,reset_v,4102_3000_reset_v,75,2.2511392414093017,0.1684,10000
4102,3000,checkpoints\seed_4102_age_3000.pt,cd3b71846c92b204f3905ee1eadc5d069adf8ed0b150fb012045bad792731f29,5b0213c94acc2bf1a7ce1444f0a8c2598385ca2613f96b97d19de162d412094c,7c5cbefe866ee50d39341250351e6170998b2a6aeedaf0fbc73fa23acd387fee,full_per_parameter_reset,4102_3000_full_per_parameter_reset,75,0.8966715629577636,0.6826,10000
