model,dataset,seed,scenario,baseline_name,delta_theta,delta_optimizer,delta_schedule,delta_time,repaired_delta,loss_probe_gap,actual_max_divergence,actual_loss_gap,predicted_safe,actual_safe,false_positive,false_negative,abstained,runtime_seconds,notes
mnist_mlp,real MNIST train split,2,reset_second_moment,C_raw_product,0.0,0.0026395523454993963,0.0,0.0,1.4100302457809448,425.3090878725052,432.425537109375,425.3090878725052,False,False,False,False,False,0.18163559999993595,bound_raw=1378 L_pred=1.5509 regime=expansive danger=0.722
mnist_mlp,real MNIST train split,2,reset_second_moment,D_block_normalized,0.0,0.0026395523454993963,0.0,0.0,1.4100302457809448,425.3090878725052,432.425537109375,425.3090878725052,False,False,False,False,False,0.18163559999993595,bound_block=3.77e+06 L_pred=1.5509
mnist_mlp,real MNIST train split,2,reset_second_moment,E_loss_probe,0.0,0.0026395523454993963,0.0,0.0,1.4100302457809448,425.3090878725052,432.425537109375,425.3090878725052,False,False,False,False,False,0.030815000000075088,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,2,reset_second_moment,F_repaired_analyzer,0.0,0.0026395523454993963,0.0,0.0,1.4100302457809448,425.3090878725052,432.425537109375,425.3090878725052,False,False,False,False,False,0.3629959999998391,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=6.3479(clean=1.5509,rw=6.3479); bound=1.691e+24"
mnist_mlp,real MNIST train split,2,scheduler_mismatch,A_param_norm,0.0,0.0,0.03963430970907211,0.0,0.03963430970907211,0.007585585117340088,0.8261555433273315,0.08594247698783875,True,False,False,True,False,2.999995558639057e-07,threshold_theta=0.722
mnist_mlp,real MNIST train split,2,scheduler_mismatch,B_optimizer_norm,0.0,0.0,0.03963430970907211,0.0,0.03963430970907211,0.007585585117340088,0.8261555433273315,0.08594247698783875,True,False,False,True,False,1e-06,threshold_M=0.05992
mnist_mlp,real MNIST train split,2,scheduler_mismatch,C_raw_product,0.0,0.0,0.03963430970907211,0.0,0.03963430970907211,0.007585585117340088,0.8261555433273315,0.08594247698783875,False,False,False,False,False,0.18163559999993595,bound_raw=0 L_pred=1.5509 regime=expansive danger=0.722
mnist_mlp,real MNIST train split,2,scheduler_mismatch,D_block_normalized,0.0,0.0,0.03963430970907211,0.0,0.03963430970907211,0.007585585117340088,0.8261555433273315,0.08594247698783875,False,False,False,False,False,0.18163559999993595,bound_block=0 L_pred=1.5509
mnist_mlp,real MNIST train split,2,scheduler_mismatch,E_loss_probe,0.0,0.0,0.03963430970907211,0.0,0.03963430970907211,0.007585585117340088,0.8261555433273315,0.08594247698783875,True,False,False,True,False,0.03619979999984935,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,2,scheduler_mismatch,F_repaired_analyzer,0.0,0.0,0.03963430970907211,0.0,0.03963430970907211,0.007585585117340088,0.8261555433273315,0.08594247698783875,False,False,False,False,False,0.36241270000027725,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.6596(clean=1.5509,rw=1.6596); bound=1.579e+05"
mnist_mlp,real MNIST train split,2,ema_shadow_present_not_loaded,A_param_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,7.999997251317836e-07,threshold_theta=0.722
mnist_mlp,real MNIST train split,2,ema_shadow_present_not_loaded,B_optimizer_norm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,1e-06,threshold_M=0.05992
mnist_mlp,real MNIST train split,2,ema_shadow_present_not_loaded,C_raw_product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.18163559999993595,bound_raw=0 L_pred=1.5509 regime=expansive danger=0.722
mnist_mlp,real MNIST train split,2,ema_shadow_present_not_loaded,D_block_normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,0.18163559999993595,bound_block=0 L_pred=1.5509
mnist_mlp,real MNIST train split,2,ema_shadow_present_not_loaded,E_loss_probe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.03513879999991332,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,2,ema_shadow_present_not_loaded,F_repaired_analyzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,0.4132521000001361,"decision=certified_safe; zero displacement (no-op): bound is identically zero; L_used=1.5509(clean=1.5509,rw=1.5499); bound=0"
mnist_mlp,real MNIST train split,2,ema_loaded_as_parameters,A_param_norm,3.0655479431152344,0.0,0.0,0.0,3.0655479431152344,1.366746038198471,3.0655479431152344,1.366746038198471,False,False,False,False,False,3.0000046535860747e-07,threshold_theta=0.722
mnist_mlp,real MNIST train split,2,ema_loaded_as_parameters,B_optimizer_norm,3.0655479431152344,0.0,0.0,0.0,3.0655479431152344,1.366746038198471,3.0655479431152344,1.366746038198471,True,False,False,True,False,1e-06,threshold_M=0.05992
mnist_mlp,real MNIST train split,2,ema_loaded_as_parameters,C_raw_product,3.0655479431152344,0.0,0.0,0.0,3.0655479431152344,1.366746038198471,3.0655479431152344,1.366746038198471,False,False,False,False,False,0.18163559999993595,bound_raw=1.601e+06 L_pred=1.5509 regime=expansive danger=0.722
mnist_mlp,real MNIST train split,2,ema_loaded_as_parameters,D_block_normalized,3.0655479431152344,0.0,0.0,0.0,3.0655479431152344,1.366746038198471,3.0655479431152344,1.366746038198471,False,False,False,False,False,0.18163559999993595,bound_block=1.601e+06 L_pred=1.5509
mnist_mlp,real MNIST train split,2,ema_loaded_as_parameters,E_loss_probe,3.0655479431152344,0.0,0.0,0.0,3.0655479431152344,1.366746038198471,3.0655479431152344,1.366746038198471,False,False,False,False,False,0.034483299999919836,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,2,ema_loaded_as_parameters,F_repaired_analyzer,3.0655479431152344,0.0,0.0,0.0,3.0655479431152344,1.366746038198471,3.0655479431152344,1.366746038198471,False,False,False,False,False,0.36407390000022133,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.5581(clean=1.5509,rw=1.5581); bound=1.839e+06"
mnist_mlp,real MNIST train split,2,mild_lr_decrease,A_param_norm,0.0,0.0,0.03963432088494301,0.0,0.03963432088494301,0.011973559856414795,0.8833543062210083,0.07868802547454834,True,False,False,True,False,1.8000000636675395e-06,threshold_theta=0.722
mnist_mlp,real MNIST train split,2,mild_lr_decrease,B_optimizer_norm,0.0,0.0,0.03963432088494301,0.0,0.03963432088494301,0.011973559856414795,0.8833543062210083,0.07868802547454834,True,False,False,True,False,1e-06,threshold_M=0.05992
mnist_mlp,real MNIST train split,2,mild_lr_decrease,C_raw_product,0.0,0.0,0.03963432088494301,0.0,0.03963432088494301,0.011973559856414795,0.8833543062210083,0.07868802547454834,False,False,False,False,False,0.18163559999993595,bound_raw=0 L_pred=1.5509 regime=expansive danger=0.722
mnist_mlp,real MNIST train split,2,mild_lr_decrease,D_block_normalized,0.0,0.0,0.03963432088494301,0.0,0.03963432088494301,0.011973559856414795,0.8833543062210083,0.07868802547454834,False,False,False,False,False,0.18163559999993595,bound_block=0 L_pred=1.5509
mnist_mlp,real MNIST train split,2,mild_lr_decrease,E_loss_probe,0.0,0.0,0.03963432088494301,0.0,0.03963432088494301,0.011973559856414795,0.8833543062210083,0.07868802547454834,True,False,False,True,False,0.03496069999982865,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,2,mild_lr_decrease,F_repaired_analyzer,0.0,0.0,0.03963432088494301,0.0,0.03963432088494301,0.011973559856414795,0.8833543062210083,0.07868802547454834,False,False,False,False,False,0.3592932000001383,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.5509(clean=1.5509,rw=1.3820); bound=2.07e+04"
mnist_mlp,real MNIST train split,2,severe_lr_increase,A_param_norm,0.0,0.0,0.713415801525116,0.0,0.713415801525116,0.16503673791885376,10.781786918640137,0.2879350483417511,True,False,False,True,False,2.999995558639057e-07,threshold_theta=0.722
mnist_mlp,real MNIST train split,2,severe_lr_increase,B_optimizer_norm,0.0,0.0,0.713415801525116,0.0,0.713415801525116,0.16503673791885376,10.781786918640137,0.2879350483417511,True,False,False,True,False,1e-06,threshold_M=0.05992
mnist_mlp,real MNIST train split,2,severe_lr_increase,C_raw_product,0.0,0.0,0.713415801525116,0.0,0.713415801525116,0.16503673791885376,10.781786918640137,0.2879350483417511,False,False,False,False,False,0.18163559999993595,bound_raw=0 L_pred=1.5509 regime=expansive danger=0.722
mnist_mlp,real MNIST train split,2,severe_lr_increase,D_block_normalized,0.0,0.0,0.713415801525116,0.0,0.713415801525116,0.16503673791885376,10.781786918640137,0.2879350483417511,False,False,False,False,False,0.18163559999993595,bound_block=0 L_pred=1.5509
mnist_mlp,real MNIST train split,2,severe_lr_increase,E_loss_probe,0.0,0.0,0.713415801525116,0.0,0.713415801525116,0.16503673791885376,10.781786918640137,0.2879350483417511,False,False,False,False,False,0.03580610000062734,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,2,severe_lr_increase,F_repaired_analyzer,0.0,0.0,0.713415801525116,0.0,0.713415801525116,0.16503673791885376,10.781786918640137,0.2879350483417511,False,False,False,False,False,0.36091749999923195,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=2.4281(clean=1.5509,rw=2.4281); bound=2.578e+11"
mnist_mlp,real MNIST train split,2,optimizer_state_from_older_checkpoint,A_param_norm,0.0,0.47975534200668335,0.0,0.019307255744934082,0.10884229093790054,0.016218364238739014,0.6616354584693909,0.05623471736907959,True,True,False,False,False,1.9999970390927047e-07,threshold_theta=0.722
mnist_mlp,real MNIST train split,2,optimizer_state_from_older_checkpoint,B_optimizer_norm,0.0,0.47975534200668335,0.0,0.019307255744934082,0.10884229093790054,0.016218364238739014,0.6616354584693909,0.05623471736907959,False,True,True,False,False,1e-06,threshold_M=0.05992
mnist_mlp,real MNIST train split,2,optimizer_state_from_older_checkpoint,C_raw_product,0.0,0.47975534200668335,0.0,0.019307255744934082,0.10884229093790054,0.016218364238739014,0.6616354584693909,0.05623471736907959,False,True,True,False,False,0.18163559999993595,bound_raw=2.505e+05 L_pred=1.5509 regime=expansive danger=0.722
mnist_mlp,real MNIST train split,2,optimizer_state_from_older_checkpoint,D_block_normalized,0.0,0.47975534200668335,0.0,0.019307255744934082,0.10884229093790054,0.016218364238739014,0.6616354584693909,0.05623471736907959,False,True,True,False,False,0.18163559999993595,bound_block=4.6e+06 L_pred=1.5509
mnist_mlp,real MNIST train split,2,optimizer_state_from_older_checkpoint,E_loss_probe,0.0,0.47975534200668335,0.0,0.019307255744934082,0.10884229093790054,0.016218364238739014,0.6616354584693909,0.05623471736907959,True,True,False,False,False,0.03412789999947563,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,2,optimizer_state_from_older_checkpoint,F_repaired_analyzer,0.0,0.47975534200668335,0.0,0.019307255744934082,0.10884229093790054,0.016218364238739014,0.6616354584693909,0.05623471736907959,False,True,True,False,False,0.36196019999988494,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.6323(clean=1.5509,rw=1.6323); bound=2.636e+05"
mnist_mlp,real MNIST train split,2,params_current_optimizer_older,A_param_norm,0.0,0.47975534200668335,0.0,0.0,0.14284905791282654,0.021962463855743408,0.9181088805198669,0.06885141134262085,True,False,False,True,False,2.999995558639057e-07,threshold_theta=0.722
mnist_mlp,real MNIST train split,2,params_current_optimizer_older,B_optimizer_norm,0.0,0.47975534200668335,0.0,0.0,0.14284905791282654,0.021962463855743408,0.9181088805198669,0.06885141134262085,False,False,False,False,False,1e-06,threshold_M=0.05992
mnist_mlp,real MNIST train split,2,params_current_optimizer_older,C_raw_product,0.0,0.47975534200668335,0.0,0.0,0.14284905791282654,0.021962463855743408,0.9181088805198669,0.06885141134262085,False,False,False,False,False,0.18163559999993595,bound_raw=2.505e+05 L_pred=1.5509 regime=expansive danger=0.722
mnist_mlp,real MNIST train split,2,params_current_optimizer_older,D_block_normalized,0.0,0.47975534200668335,0.0,0.0,0.14284905791282654,0.021962463855743408,0.9181088805198669,0.06885141134262085,False,False,False,False,False,0.18163559999993595,bound_block=4.6e+06 L_pred=1.5509
mnist_mlp,real MNIST train split,2,params_current_optimizer_older,E_loss_probe,0.0,0.47975534200668335,0.0,0.0,0.14284905791282654,0.021962463855743408,0.9181088805198669,0.06885141134262085,True,False,False,True,False,0.03453720000015892,probe_steps=5 loss_thr=0.1
mnist_mlp,real MNIST train split,2,params_current_optimizer_older,F_repaired_analyzer,0.0,0.47975534200668335,0.0,0.0,0.14284905791282654,0.021962463855743408,0.9181088805198669,0.06885141134262085,False,False,False,False,False,0.3988392000001113,"decision=flagged_dangerous; expansive regime, bound reaches danger threshold; L_used=1.7128(clean=1.5509,rw=1.7128); bound=1.467e+06"
